Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
TERÁN, J. E. L.	JIMMY EFREN LIENDO TERÁN	Biblioteca FAU Maranhão		26/05/2017			PORTUGUES	Arequipa;Peru;Cono Norte;Arid;Dwelling;Desert;Infrastructure;Housing;Water;Reforestation;Occupation Techniques;Wari;Huarpa;Pikillacta;Pond;Acéquia;Architecture Project	PROJETO DE ARQUITETURA: TEORIA E MÉTODO	Sim		Sim	ANALIA MARIA MARINHO DE CARVALHO AMORIM	Arequipa;Peru;Cono Norte;Árido;Habitar;Deserto;Infraestrutura;Habitação no Deserto;Água;Reflorestamento;Técnicas de Ocupação;Wari;Huarpa;Pikillacta;Estanque;Acéquia;Projeto de Arquitetura		33002010097P3	Contra condutas: Desconstruindo o Canteiro	316.0				DISSERTAÇÃO		A construção da cidade: Diretrizes para um projeto no árido Cono Norte. Arequipa - Peru	1	PROJETO DE ARQUITETURA
CAMPOS, T. D.	TAMIRES DIAS CAMPOS	Biblioteca FAU Maranhão		07/04/2017			PORTUGUES	INFOGRAPHICS;INFORMATION DESIGN;INFORMATION VISUALIZATION;JORNALS	PROJETO, PROCESSOS E LINGUAGENS EM DESIGN	Sim		Sim	CLICE DE TOLEDO SANJAR MAZZILL	INFOGRAFIA;DESIGN DA INFORMAÇÃO;VISUALIZAÇÃO DA INFORMAÇÃO;JORNAIS		33002010097P3	PROJETO E LINGUAGEM EM DESIGN E ARQUITETURA: OBJETOS E ESPAÇOS DE CARÁTER LÚDICO	196.0				DISSERTAÇÃO		A construção visual da infografia impressa: Uma análise comparativa entre os jornais Folha de São Paulo e O Estado de São Paulo	1	DESIGN E ARQUITETURA
PETRELLA, G. M.	GUILHERME MOREIRA PETRELLA	Biblioteca FAU Maranhão		16/05/2017			PORTUGUES	Urban Renewal;Luz Region;Restructuring of Space;Restructuring of Capital;Dispute in the Production of Space;Class Struggle for Space	FORMAS DE PROVISÃO NA EDIFICAÇÃO, URBANIZAÇÃO E INFRA-ESTRUTURA	Sim		Sim	PAULO CESAR XAVIER PEREIRA	Renovação Urbana;Região da Luz;Reestruturação do Espaço;Reestruturação do Capital;Disputa na Produção do Espaço;Luta de Classes Espacial		33002010097P3	FRAGMENTAÇÃO E TRANSIÇÃO METROPOLITANA NA AMÉRICA LATINA. UMA ANÁLISE COM FOCO NA RECENTE TRANSFORMAÇÃO DA CIDADE DE SÃO PAULO	412.0				TESE		A fronteira infernal da renovação urbana em São Paulo: região da Luz no século XXI	1	HABITAT
MONACO, A. V.	AMANDA VANESSA MONACO	Biblioteca FAU Maranhão		19/04/2017			PORTUGUES	Daylighting;Daylighting (Sistems);Catholic Churches;Curches (Architecture);Religious buildings;Modern architecture;Environmental comfort;Christian temples	CONFORTO, EFICIÊNCIA, ENERGÉTICA E ERGONOMIA	Sim		Sim	JOANA CARLA SOARES GONCALVES	Iluminação Natural;Iluminação Natural (Sistemas);Igrejas católicas;Igrejas (Arquitetura);.Edifícios religiosos;Arquitetura moderna;Conforto ambiental;Templos cristãos		33002010097P3	O Desempenho Térmico e Luminoso de Edifícios Ícones da Arquitetura Modernista Brasileira, em São Paulo, produzida entre 1930 e 1964	189.0				DISSERTAÇÃO		A iluminação natural na arquitetura religiosa: qualidade e desempenho luminoso em sistemas de iluminação natural geral da nave em igrejas católicas com referência à cidade de São Paulo	1	TECNOLOGIA DA ARQUITETURA
SANTOS, E. F.	EDER FERREIRA DOS SANTOS	Biblioteca FAU Maranhão		26/05/2017			PORTUGUES	melatonin;circadian rhythm;artificial lighting;residential environment;architectural design	CONFORTO, EFICIÊNCIA, ENERGÉTICA E ERGONOMIA	Sim		Sim	LEONARDO MARQUES MONTEIRO	melatonina;ritmo circadiano;iluminação artificial;ambiente residencial;projeto de arquitetura		33002010097P3	Tipologias urbanas, situações microclimáticas e paisagens sonoras: correlações de conforto ambiental em espaços abertos	94.0				DISSERTAÇÃO		A influência dos espectros da luz em usuários residenciais	1	TECNOLOGIA DA ARQUITETURA
LIU, F. Y. G.	FABIO YAM GOMES LIU	Biblioteca FAU Maranhão		08/05/2017			PORTUGUES	Graphic Messages	HISTÓRIA, TEORIA E ENSINO DO DESIGN	Sim		Sim	VICENTE GIL FILHO	Mensagens Gráficas		33002010097P3	DESENHO GRÁFICO EXPERIMENTAL ENSINANDO DESENHO GRÁFICO	161.0				DISSERTAÇÃO		A intenção do olhar: percepção e cognição de conceitos e mensagens gráficas e visuais	1	DESIGN E ARQUITETURA
BIANCHI, C. M.	CAMILLE MARGAUX BIANCHI	Biblioteca FAU Maranhão		23/11/2017			PORTUGUES	Transportation Infrastructure	POLÍTICAS PÚBLICAS URBANAS	Sim		Sim	MARTA DORA GROSTEIN	Infraestrutura de Transporte		33002010097P3	Urbanização em nova escala. A estruturação do espaço urbano periférico na macrometropole paulista	152.0				DISSERTAÇÃO		A micromobilidade como componente de qualificação urbana: articulação entre diferentes escalas de mobilidade no Jardim Angela	1	PLANEJAMENTO URBANO E REGIONAL
COSTA, F. C.	FABIO CUSTODIO COSTA	Biblioteca FAU Maranhão		03/05/2017			PORTUGUES	Real estate idleness;real estate speculation;Social function of property;Compulsory installment or use;Center of the municipality of São Paulo	URBANISMO E PLANEJAMENTO	Sim		Sim	PAULA FREIRE SANTORO	Ociosidade imobiliária;especulação imobiliária;Função social da propriedade;Parcelamento, Edificação ou utilização compulsórios (PEUC);Centro do município de São Paulo		33002010097P3	Financiamento do desenvolvimento urbano, planejamento, inclusão socioterritorial e justiça social nas cidades brasileiras	231.0				DISSERTAÇÃO		A ociosidade imobiliária e o processo de implementação do parcelamento, edificação ou utilização compulsórios: o caso dos imóveis não utilizados nos distritos centrais de São Paulo	1	PLANEJAMENTO URBANO E REGIONAL
PEREIRA, M. R. S.	MARCIO RODRIGO DA SILVA PEREIRA	Biblioteca FAU Maranhão		05/05/2017			PORTUGUES	urban space;urban territorial planning;São Luís	ECONOMIA, SOCIEDADE E TERRITÓRIO	Sim		Sim	NUNO DE AZEVEDO FONSECA	espaço urbano;planejamento territorial urbano;São Luís		33002010097P3	ESTRUTURA URBANA DA REGIÃO METROPOLITANA DE SÃO PAULO - PERSPECTIVAS DE LONGO PRAZO	135.0				DISSERTAÇÃO		A organização social do espaço urbano da cidade de São Luís - MA	1	PLANEJAMENTO URBANO E REGIONAL
GIRARD, L. T. M.	LUCAS TAVARES DE MENEZES GIRARD	Biblioteca FAU Maranhão		18/05/2017			PORTUGUES	Space;Technology;Infrastructure;Information and Communication Technology;Society;Urban Space;Internet	PROJETO, ESPAÇO E CULTURA	Sim		Sim	LUIS ANTONIO JORGE	Espaço;Tecnologia;Infraestrutura;Tecnologia da Informação e da Comunicação;Sociedade;Espaço Urbano;Internet		33002010097P3	REPRESENTAÇÃO DOS LUGARES NA CULTURA BRASILEIRA	126.0				DISSERTAÇÃO		A programação total do ambiente: infraestruturas planetárias da comunicação	1	PROJETO, ESPAÇO E CULTURA
CABRAL, A. S. C.	ARTHUR SIMOES CAETANO CABRAL	Biblioteca FAU Maranhão	43828151000145.0	27/11/2017	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Mestrado		PORTUGUES	Landscape;Aesthetic Experience;Nature and City;Residual Spaces	PAISAGEM E SOCIEDADE	Sim	24.0	Sim	VLADIMIR BARTALINI	Paisagem;Experiência Estética;Natureza e Cidade;Espaços Residuais		33002010097P3	ESTUDOS SOBRE A POÉTICA DA PAISAGEM: OS CÓRREGOS OCULTOS E OUTROS TEMAS	403.0				DISSERTAÇÃO		A realidade sensível da natureza nos espaços irresolutos de São Paulo	1	PAISAGEM E AMBIENTE
FERRARI, A.	ANNA FERRARI	Biblioteca FAU Maranhão		04/08/2017			PORTUGUES	contemporary art;duration;time;space	PROJETO, ESPAÇO E CULTURA	Sim		Sim	AGNALDO ARICE CALDAS FARIAS	arte contemporânea;duração;tempo;espaço		33002010097P3	Arte Contemporânea: obras e movimentos	126.0				DISSERTAÇÃO		A ressignificação do espaço na arte contemporânea: três casos de intervenções espaciais sutis	1	PROJETO, ESPAÇO E CULTURA
FIGUEIREDO, A. C.	ALINE CANNATARO DE FIGUEIREDO	Biblioteca FAU Maranhão		09/06/2017			PORTUGUES	public space;urban design;urban appropriation;daily;derogatory practice;Paraisópolis;Pinheiros	PAISAGEM E SOCIEDADE	Sim		Sim	FABIO MARIZ GONCALVES	espaço livre público;projeto urbano;Paraisópolis;Pinheiros;prática derrogatória;cotidiano;apropriação urbana		33002010097P3	OS SISTEMAS DE ESPAÇOS LIVRES E A CONSTITUIÇÃO DA FORMA URBANA CONTEMPORÂNEA NO BRASIL: PRODUÇÃO E APROPRIAÇÃO	125.0				DISSERTAÇÃO		A rua de todo e de cada dia - Práticas derrogatórias e seus efeitos na morfologia e nas formas de apropriação urbana	1	PAISAGEM E AMBIENTE
OTTONI, A. L. B.	ANA LUCIA BENEDICTO OTTONI	Biblioteca FAU Maranhão		31/05/2017			PORTUGUES	photography (essays, theory, history);modern architecture;20th century;Brazil;postmodernism	TEORIA E HISTÓRIA DAS ARTES	Sim		Sim	GISELLE BEIGUELMAN	fotografia (ensaios, teoria, aspectos históricos);arquitetura moderna;século XX;Brasil;pós-modernismo		33002010097P3	Estéticas da memória no século 21	250.0				DISSERTAÇÃO		A ruína brutalista: sobre a fotografia e a nostalgia na contemporaneidade	1	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
NESPOLI, R. S.	REGINA STELA NESPOLI	Biblioteca FAU Maranhão		07/08/2017			PORTUGUES	Environmental Sustainability;Water Quality;Urban Expansion;Vegetation Degradation;Sustainable Cities;Governance;São Paulo Metropolitan Region	POLÍTICAS PÚBLICAS URBANAS	Sim		Sim	RICARDO TOLEDO SILVA	Sustentabilidade ambiental;Qualidade da água;Expansão urbana;Supressão de vegetação;Cidades sustentáveis;Governança;Região Metropolitana de São Paulo		33002010097P3	GESTÃO INTEGRADA DA INFRA-ESTRUTURA URBANA. ESTUDO DE RELAÇÕES ENTRE EFICIÊNCIA OPERACIONAL E EFICÁCIA SÓCIO-AMBIENTAL DOS SERVIÇOS.	292.0				TESE		A sustentabilidade ambiental versus crescimento urbano: efeitos da lei de proteção dos mananciais da região metropolitana de São Paulo - RMSP	1	PLANEJAMENTO URBANO E REGIONAL
ALVES, C. S.	CINTIA DE SOUZA ALVES	Biblioteca FAU Maranhão		02/06/2017			PORTUGUES	territorial arrangement plan - Brazil;PNOT - Brazil;Lula Government;territorial planning	ECONOMIA, SOCIEDADE E TERRITÓRIO	Sim		Sim	KLARA ANNA MARIA KAISER MORI	ordenamento territorial - Brasil;PNOT - Brasil;Governo Lula;planejamento territorial		33002010097P3	A PROVISÃO DE INFRAESTRUTURAS NA FORMAÇÃO DO ESPAÇO BRASILEIRO	306.0				TESE		A tentativa de uma política nacional de ordenamento territorial no Brasil: a PNOT (2003-2009). Registro, Críticas e Reflexões	1	PLANEJAMENTO URBANO E REGIONAL
NETO, J. L. O.	JOSE LEONARDO OTERO NETO	Biblioteca FAU Maranhão		12/07/2017			PORTUGUES	design;product design;prototype;mock-up;rapid prototyping	HISTÓRIA, TEORIA E ENSINO DO DESIGN	Sim		Sim	LUIS CLAUDIO PORTUGAL DO NASCIMENTO	design;design de produtos;modelo tridimensional físico;modelo de aparência;prototipagem rápida		33002010097P3	ESTUDO ANALÍTICO DO IMPACTO DE VARIÁVEIS CONTÍNUAS SOBRE VARIÁVEIS DISCRETAS DEPENDENTES	188.0				DISSERTAÇÃO		Adequação da tecnologia de modelagem tridimensional física computadorizada na obtenção de modelos de aparência voltados para o ensino de projeto em design de produto	1	DESIGN E ARQUITETURA
MELLO, A. P. S.	ANA PAULA SCABELLO MELLO	Biblioteca FAU Maranhão		03/08/2017			PORTUGUES	design;product design;trucks;sleeper cabins;ergonomics;user-centered design	PRODUÇÃO DA ARQUITETURA	Sim		Sim	ALESSANDRO VENTURA	design;design de produtos;caminhões;cabines-leito;ergonomia;design centrado no usuário		33002010097P3	ARQUITETURA, DESENHO INDUSTRIAL E INDÚSTRIA	386.0				TESE		Adequação do design de interiores de cabines-leito de caminhões semipesados e pesados no Brasil às necessidades relacionadas ao uso como habitações temporárias	1	PROJETO DE ARQUITETURA
MELO, B. O.	BERTA DE OLIVEIRA MELO	Biblioteca FAU Maranhão		15/05/2017			PORTUGUES	art;landscape;Tamanduateí river (SP);iconography of São Paulo;artistic interventions	PAISAGEM E SOCIEDADE	Sim		Sim	VLADIMIR BARTALINI	arte;paisagem;Rio Tamanduateí (SP);iconografia paulistana;intervenções artísticas		33002010097P3	ESTUDOS SOBRE A POÉTICA DA PAISAGEM: OS CÓRREGOS OCULTOS E OUTROS TEMAS	144.0				DISSERTAÇÃO		Águas errantes: uma narrativa sobre o Rio Tamanduateí, a cidade e a arte	1	PAISAGEM E AMBIENTE
TRUJILLO, J. C. B.	JUAN CAMILO BUITRAGO TRUJILLO	Biblioteca FAU Maranhão	43828151000145.0	13/04/2017	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Doutorado		PORTUGUES	Design ? Latinamerica;History of design;Sociology of design;Asociación Latinoamericana de Diseño ? ALADI	PRODUÇÃO DA ARQUITETURA	Sim	50.0	Sim	MARCOS DA COSTA BRAGA	Design ? América Latina;Historia do design;Sociologia do design;Asociación Latinoamericana de Diseño ? ALADI		33002010097P3	CINCO DÉCADAS DE ARQUITETURA 1945-95: UMA PERSPECTIVA LATINO-AMERICANA.	496.0				TESE		ALADI, da libertação de nossos povos às leis do mercado	2	PROJETO DE ARQUITETURA
MENEZES, C. A.	CATARINA AGUDO MENEZES	Biblioteca FAU Maranhão		05/05/2017			PORTUGUES	history of urbanization;urbanization of Alagoas;18th century	TEORIAS E HISTÓRIA DO URBANISMO, DA URBANIZAÇÃO E DO PROJETO URBANO.	Sim		Sim	NESTOR GOULART REIS FILHO	história da urbanização;urbanização de Alagoas;século XVIII		33002010097P3	História do Urbanismo e da Arquitetura	154.0				TESE		Alagoas além do açúcar: diversidade econômica e formação do território no século XVIII	1	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
AVENDANO, L. E. C.	LUIS EMILIANO COSTA AVENDANO	Biblioteca FAU Maranhão		26/04/2017			PORTUGUES	Industrial Design;Consumer;Design;Product Design;Consumer Goods Industry;Sao Paulo;Micro-Enterprises;Furniture Household;Models;Design Management;Furniture Industry;Competitiveness;Theoretical Model	PRODUÇÃO DA ARQUITETURA	Sim		Sim	ALESSANDRO VENTURA	Desenho Industrial;Consumidor;Design;Design de Produtos;Indústria de Bens de Consumo;São Paulo;Microempresas;Mobiliário Doméstico;Modelos;Gestão de Design;Indústria Moveleira;Competitividade;Modelo teórico		33002010097P3	ARQUITETURA, DESENHO INDUSTRIAL E INDÚSTRIA	173.0				TESE		Análise da prática do design na micro e pequena indústria no setor moveleiro do Estado de São Paulo: contexto, estratégia e competitividade nas empresas que possuem a cultura do design	1	PROJETO DE ARQUITETURA
SALINAS, V. C. F.	VANIA CRISTIANE FLORES SALINAS	Biblioteca FAU Maranhão		06/04/2017			PORTUGUES	Contamination;Requalification;Neighborhoods of Tamanduateí;Brownfields	SISTEMAS DA PAISAGEM	Sim		Sim	MARIA DE ASSUNCAO RIBEIRO FRANCO	Contaminação;Requalificação;Bairros do Tamanduateí;Brownfields		33002010097P3	PARQUES RESILIENTES NA CIDADE DE SÃO PAULO	126.0				DISSERTAÇÃO		Áreas contaminadas em São Paulo. Uma análise das propostas da Operação Urbana Consorciada Bairros do Tamanduateí, Setor Henry Ford	1	PAISAGEM E AMBIENTE
FERREIRA, L. I. C.	LARA ISA COSTA FERREIRA	Biblioteca FAU Maranhão		09/05/2017			PORTUGUES	Slum Upgrading;Favelas;Militant Architects	FORMAS DE PROVISÃO NA EDIFICAÇÃO, URBANIZAÇÃO E INFRA-ESTRUTURA	Sim		Sim	KARINA OLIVEIRA LEITAO	Urbanização de Favelas;Favelas;Arquitetos Militantes		33002010097P3	Investigação sobre padrões precariedade habitacional e urbana e os desafios que estes colocam à urbanização de assentamentos precários em cidades brasileiras.	232.0				DISSERTAÇÃO		Arquitetos militantes em urbanização de favelas: uma exploração a partir de casos de São Paulo e do Rio de Janeiro	1	HABITAT
OAKLEY, T. C.	TIAGO CARVALHO OAKLEY	Biblioteca FAU Maranhão		28/04/2017			PORTUGUES	Metro Stations;Underground Architecture;Metrô - São Paulo (SP);Infrastructure Architecture;Companhia do Metropolitano de São Paulo;Architectural Design	QUESTÕES FUNDIÁRIAS E IMOBIÁRIAS, MORADIA SOCIAL E MEIO AMBIENTE	Sim		Sim	ANALIA MARIA MARINHO DE CARVALHO AMORIM	Estações Metroviárias;Arquitetura Subterrânea;Metrô - São Paulo (SP);Arquitetura de Infraestrutura;Companhia do Metropolitano de São Paulo;Projeto de Arquitetura		33002010097P3	UMA ESPECULAÇÃO PROJETUAL, ESTRUTURAL E CONSTRUTIVA, VISANDO O ENSINO DE ESTRUTURA PARA ESTUDANTES DE ARQUITETURA	209.0				DISSERTAÇÃO		Arquitetura das estações de conexão na rede de metrô de São Paulo	1	HABITAT
SOUSA, L. G.	LETICIA GOMES DE SOUSA	Biblioteca FAU Maranhão		28/04/2017			PORTUGUES	architecture design;modernista architecture;brutalist architecture;architectonic heritage;Piauí;design analysis	PROJETO DE ARQUITETURA: TEORIA E MÉTODO	Sim		Sim	RAFAEL ANTONIO CUNHA PERRONE	projeto de arquitetura;arquitetura moderna;arquitetura brutalista;patrimônio arquitetônico;Piauí;desenho arquitetônico;análise de projeto		33002010097P3	PROJETOS DE ARQUITETURA: ELEMENTOS E PROCESSOS	261.0				DISSERTAÇÃO		Arquitetura de feições brutalistas no Piauí: dez exemplares	1	PROJETO DE ARQUITETURA
JOELSONS, D.	DENIS JOELSONS	Biblioteca FAU Maranhão		05/06/2017			PORTUGUES	Adolf Loos;modernity;architecture;art;tradition;merchandise;image;interior;domesticity;agoraphobia;nineteenth century	FUNDAMENTOS SOCIAIS DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	GUILHERME TEIXEIRA WISNIK	Adolf Loos;modernidade;arquitetura;arte;tradição;mercadoria;imagem;interior;domesticidade;agorafobia;século XIX		33002010097P3	Arquitetura, Arte e Cidade Contemporânea: projetos e obras, diálogos, fricções	127.0				DISSERTAÇÃO		Arquitetura e luto na obra de Adolf Loos	1	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
ARAUJO, J. G. F. B.	JOAO GABRIEL FARIAS BARBOSA DE ARAUJO	Biblioteca FAU Maranhão	43828151000145.0	07/04/2017	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Mestrado		PORTUGUES	Vernacular Architecture;Gypsies;Material Culture;Residential Mobility;Peoples;Tribes and Cultures;Clothing	HISTÓRIA, TEORIA E ENSINO DO DESIGN	Sim	24.0	Sim	LARA LEITE BARBOSA	Arquitetura Vernacular;Ciganos;Cultura Material;Mobilidade Residencial;Povos;Tribos e Culturas;Vestuário		33002010097P3	PROCEDIMENTOS PROJETUAIS PARA O DESIGN CENTRADO NO USUÁRIO APLICADOS AO ENSINO.	258.0				DISSERTAÇÃO		Arquitetura por um fio: vestes e abrigos de povos ciganos e nômades	1	DESIGN E ARQUITETURA
PATO, A. M. P.	ANA MATTOS PORTO PATO	Biblioteca FAU Maranhão	43828151000145.0	19/04/2017	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Doutorado		PORTUGUES	Archives;Contemporary Art;Cultural Memory;Historical Heritage	TEORIA E HISTÓRIA DAS ARTES	Sim	51.0	Sim	GISELLE BEIGUELMAN	Arquivos;Arte Contemporânea;Memória Cultural;Patrimônio Histórico		33002010097P3	Estéticas da memória no século 21	323.0				TESE		Arte contemporânea e Arquivo: como tornar público o arquivo público?	1	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
MUSSI, J. Z.	JOANA ZATZ MUSSI	Biblioteca FAU Maranhão	43828151000145.0	17/12/2017	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Doutorado		PORTUGUES	Art;Politcs;City;Perfromance;Political Subjectivity;Direct Representation;Critical Potency	PROJETO, ESPAÇO E CULTURA	Sim	51.0	Sim	VERA MARIA PALLAMIN	Arte;Política;Performance;Subjetividade Política;Representação Direta;Potência Crítica		33002010097P3	Arte, cidade e cultura: aspectos estético-políticos contemporâneos	504.0				TESE		Arte em fuga	1	PROJETO, ESPAÇO E CULTURA
SILVA, C. A. P.	CAMILA ASSIS PERES SILVA	Biblioteca FAU Maranhão		12/05/2017			PORTUGUES	design;perfume;perception;representation;Brazil	PROJETO, PROCESSOS E LINGUAGENS EM DESIGN	Sim		Sim	CLICE DE TOLEDO SANJAR MAZZILL	design;perfume;pecepção;representação;Brasil		33002010097P3	PROJETO E LINGUAGEM EM DESIGN E ARQUITETURA: OBJETOS E ESPAÇOS DE CARÁTER LÚDICO	298.0				TESE		As cores e as formas dos cheiros: as correspondências entre os sentidos do olfato e da visão em frascos de perfumes	1	DESIGN E ARQUITETURA
AGUIAR, V. M.	VICTOR MARTINS DE AGUIAR	Biblioteca FAU Maranhão	43828151000145.0	18/04/2017	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Mestrado		PORTUGUES	under viaducts;public spaces;commons	HISTÓRIA E TEORIAS DO URBANISMO, DA URBANIZAÇÃO E DA INTERVENÇÃO URBANA.	Sim	24.0	Sim	RENATO CYMBALISTA	baixio de viaduto;espaço público;comuns urbanos		33002010097P3	OUTROS - Laboratório para Outros Urbanismos	168.0				DISSERTAÇÃO		Baixios de viadutos como desafio urbanístico: uma leitura das ?terras de ninguém? nos viadutos Alcântara Machado e do Glicério	1	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
AVILA, J. E. R.	JAVIER ENRIQUE ROMERO AVILA	Biblioteca FAU Maranhão		11/05/2017			PORTUGUES	Biennale of Architecture;Latin America	HISTÓRIA E TEORIAS DO URBANISMO, DA URBANIZAÇÃO E DA INTERVENÇÃO URBANA.	Sim		Sim	FERNANDA FERNANDES DA SILVA	Bienal de Arquitetura;América Latina		33002010097P3	Arquiteturas do contemporâneo: contextualismos e o espírito do lugar	268.0				DISSERTAÇÃO		Bienais de arquitetura na América Latina: dez anos de grandes prêmios bienais (2005-2015)	1	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
CARDIERI, R. C. M.	LAURA CARONE CARDIERI	Biblioteca FAU Maranhão		15/05/2017			PORTUGUES	brazilian modern architecture;brazilian movies;production design;scenography	PROJETO DE ARQUITETURA: TEORIA E MÉTODO	Sim		Sim	RODRIGO CRISTIANO QUEIROZ	arquitetura moderna brasileira;cinema brasileiro;direção de arte;cenografia		33002010097P3	ARQUITETURA MODERNA E CONTEMPORÂNEA LATINO-AMERICANA	118.0				DISSERTAÇÃO		Cenários verídicos: arquitetura moderna nos filmes Flores raras (2013), Eu sei que vou te amar (1986) e Insolação (2009)	1	PROJETO DE ARQUITETURA
MOREIRA, V. M.	VANIA MEDEIROS MOREIRA	Biblioteca FAU Maranhão		30/03/2017			PORTUGUES	Architecture;Design;Art;Ethnography;Nomadism;Artist?s book;Cartography;Subjective maps	HISTÓRIA, TEORIA E ENSINO DO DESIGN	Sim		Sim	LARA LEITE BARBOSA	Arquitetura;Design;Arte;Etnografia;Nomadismo;Livro de artista;Cartografia;Mapas subjetivos		33002010097P3	PROCEDIMENTOS PROJETUAIS PARA O DESIGN CENTRADO NO USUÁRIO APLICADOS AO ENSINO.	111.0				DISSERTAÇÃO		Cidade Passo. Conversações entre arte, design e etnografia.	1	DESIGN E ARQUITETURA
MENDES, A. V. B. C.	ANDRE VILLAS BOAS COELHO MENDES	Biblioteca FAU Maranhão		18/05/2017			PORTUGUES	urban infrastructure;linear cities;waterways;urbanism	PROJETO DE ARQUITETURA: TEORIA E MÉTODO	Sim		Sim	ALEXANDRE CARLOS PENHA DELIJAICOV	infraestrutura urbana;cidades lineares;hidrovias;urbanismo		33002010097P3	Projeto de Arquitetura de Infraestruturas Urbanas Fluviais	191.0				DISSERTAÇÃO		Cidade-Canal de Ibiúna e Hidrovia do Alto Sorocaba: Interligação hidroanel metropolitano-hidrovia Tietê - Paraná	1	PROJETO DE ARQUITETURA
GRAZZIANO, G.	GUSTAVO GRAZZIANO	Biblioteca FAU Maranhão		21/02/2017			PORTUGUES	Codex;Artist?s books;Rare works;Zen buddhism;Drawing;Mixed media painting;Book of hours;Wabi-Sabi	PROJETO, PROCESSOS E LINGUAGENS EM DESIGN	Sim		Sim	FERES LOURENCO KHOURY	Códices;Livros de artistas;Obras raras;Zen budismo;Desenho;Pintura de técnica mista;Livro de horas;Wabi-Sabi		33002010097P3	PALAVRAS, CALIGRAFIAS E IMAGEM	228.0				DISSERTAÇÃO		CÓDICE: o tempo em suspensão	1	DESIGN E ARQUITETURA
PETRINI, L. S.	LEILA SOUZA PETRINI	Biblioteca FAU Maranhão		16/05/2017			PORTUGUES	Higher Education;Educational Project;Capitalism	ARQUITETURA E CIDADE	Sim		Sim	ORESTE BORTOLLI JUNIOR	Ensino Superior;Projeto Educacional;Capitalismo		33002010097P3	O MODERNO EM HIGIENÓPOLIS E NOS BAIRRO SADJACENTES	121.0				DISSERTAÇÃO		Considerações sobre o ensino de Arquitetura e Urbanismo no modo de produção capitalista no estado de São Paulo	1	PROJETO DE ARQUITETURA
GONCALVES, M. O.	MIRIAM DE OLIVEIRA GONCALVES	Biblioteca FAU Maranhão		11/04/2017			PORTUGUES	Urban space (Production, Process);Urban expansion;Planned communities;New urbanism;Entrepreneurial cities	URBANISMO E PLANEJAMENTO	Sim		Sim	MARLY NAMUR	Espaço urbano (Produção, Processos);Expansão urbana;Comunidades Planejadas;Novo urbanismo;Cidades Empreendedoras		33002010097P3	AVALIAÇÃO DE POLÍTICAS PÚBLICAS URBANAS	135.0				DISSERTAÇÃO		Construindo o espaço urbano através de comunidades planejadas no Brasil.	1	PLANEJAMENTO URBANO E REGIONAL
REIS, P. A.	PHILIPPE ARTHUR DOS REIS	Biblioteca FAU Maranhão		10/04/2017			PORTUGUES	Urban history;Urbanization;Architecture;Middle classes;São Paulo;Brás;Social History;Sociability	TEORIAS E HISTÓRIA DO URBANISMO, DA URBANIZAÇÃO E DO PROJETO URBANO.	Sim		Sim	BEATRIZ PICCOLOTTO SIQUEIRA BUENO	História urbana;Urbanização;Arquitetura;Setores médios;São Paulo;Brás;História Social;Sociabilidade		33002010097P3	A cidade como negócio: mercado imobiliário em São Paulo (1809-1914)	418.0				DISSERTAÇÃO		Construir, morar e viver para além do centro de São Paulo: Os setores médios entre a urbanização e as relações sociais do Brás (1870-1915)	1	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
