Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
NEGRAO, A. G.	ADRIANA GALUPPO NEGRAO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da  UFMG	889834000108.0	30/08/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Body-image;Visibility;Queer;Gender dissent;Occupation	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	7.0	Sim	RENATA MOREIRA MARQUEZ	Corpo-imagem;Visibilidade;Queer;Dissidência de gênero;Ocupação		32001010049P0	DIÁLOGOS ENTRE ARTE CONTEMPORÂNEA E EPISTEMOLOGIA ESTÉTICA AMERÍNDIA	147.0			Outros	DISSERTAÇÃO		Cidade queer: uma autobiografia plural	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
PASSOS, F. D. R. L.	FLORA DEL REI LOPES PASSOS	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG		29/11/2019		Ensino e Pesquisa	PORTUGUES	Heritage cities;Mining cities;Fundão's dam;Mariana		Sim		Sim	RAQUEL GARCIA GONCALVES	Cidades patrimonializadas;Cidades minerárias;Modos de vida;Barragem do Fundão;Mariana/MG		32001010049P0		266.0			Outros	TESE		Cidade tombada, territórios tomados: Sobre-vivências e r-existências a partir do rompimento da barragem de rejeitos de minério do Fundão, em Mariana, Minas Gerais	1.0	
TIDEI, M. D.	MARIANA DOBBERT TIDEI	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	25/04/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	cartography;photography;image;narrative;aesthetic practice	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	12.0	Sim	RENATA MOREIRA MARQUEZ	cartografia;fotografia;imagem, narrativa;prática estético política		32001010049P0	DIÁLOGOS ENTRE ARTE CONTEMPORÂNEA E EPISTEMOLOGIA ESTÉTICA AMERÍNDIA	136.0			Outros	DISSERTAÇÃO		Claudia Andujar: Geografias do corpo	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
BRANT, I. C. C.	ISABEL CAMPOS CALDEIRA BRANT	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	33654831000136.0	29/07/2019	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - Bolsa de Mestrado GM e Doutorado GD	Ensino e Pesquisa	PORTUGUES	Architecture Project;Creative Process;Ideation;Creativity;Digital Technology;BIM	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim	24.0	Sim	MARIA LUCIA MALARD	Projeto de Arquitetura;Processo Criativo;Ideação;Criatividade;Tecnologia Digital		32001010049P0	AS PRÁTICAS PROJETUAIS NO BRASIL E SEUS FUNDAMENTOS TEÓRICOS DESDE O MODERNISMO.	133.0			Outros	DISSERTAÇÃO		Construção de ideias no processo de projeto de arquitetura	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
BORGES, M. F.	MARINA FERREIRA BORGES	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG		30/08/2019		Ensino e Pesquisa	PORTUGUES	Architectural Education;Architectural Design Education;Structural Education;Parametric Model;Performance-based design;Digital Tectonics	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim		Sim	ROBERTO EUSTAÁQUIO DOS SANTOS	Ensino de Arquitetura;Ensino de Projetos;Ensino de Estruturas;Modelo Paramétrico;Projeto baseado em performance;Tectônica Digital		32001010049P0	O CONCRETO ARMADO AO ALCANCE DE TODOS: EM BUSCA DE MÉTODOS SIMPLIFICADOS DE CONCEPÇÃO ESTRUTURAL	285.0			Empresa Pública ou Estatal	TESE	Servidor Público	Conversas entre arquitetos e engenheiros no ensino de projetos	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
CRUZ, M. M.	MARIANA DE MOURA CRUZ	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	20/12/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Excelência Acadêmica	Ensino e Pesquisa	PORTUGUES	ARCHITECTURE AND URBANISM	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	21.0	Sim	NATACHA SILVA ARAUJO RENA	ARQUITETURA E URBANISMO		32001010049P0	PROGRAMA IND.LAB - LABORATÓRIO NÔMADE DO COMUM	249.0			Outros	TESE		Decolonizar o comum	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
FERREIRA, H. M.	HAMILTON MOREIRA FERREIRA	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG		18/12/2019		Ensino e Pesquisa	PORTUGUES	Urban inequalities;Formal Real Estate market;Informal Real Estate market;Precarious Settlements;Popular Settlements;Metropolitan Region of Belo Horizonte	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim		Sim	JUPIRA GOMES DE MENDONCA	Desigualdades urbanas;Mercado Imobiliário Formal;Mercado Imobiliário Informal;Assentamentos Precários;Assentamentos Populares;Região Metropolitana de Belo Horizonte		32001010049P0	AS METRÓPOLES E O DIREITO À CIDADE: CONHECIMENTO, INOVAÇÃO E AÇÃO PARA O DESENVOLVIMENTO URBANO - PROGRAMA DE PESQUISA DA REDE OBSERVATÓRIO DAS METRÓPOLES	354.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Desigualdades urbanas: Reflexões sobre o acesso à terra e à moradia na Região Metropolitana de Belo Horizonte	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
BOMFIM, A. M. S.	ALEXANDRE MESQUITA SILVA BOMFIM	Biblioteca Prof. Raffaello Berti da Escola de Arquitetura da UFMG	889834000108.0	01/07/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Excelência Acadêmica	Ensino e Pesquisa	PORTUGUES	Cornelius Castoriadis;Henri Lefebvre;Social Imaginary;Production of Space;Spatial Imaginary;Autonomy	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim	17.0	Sim	SILKE KAPP	Cornelius Castoriadis;Henri Lefebvre;Imaginário Social;Produção do Espaço;Imaginário Espacial;Autonomia		32001010049P0	METODOLOGIA DA PESQUISA SÓCIO-ESPACIAL PROPOSITIVA	156.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO		Em busca do imaginário espacial:  Uma articulação entre Castoriadis e Lefebvre	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
ROCHA, N. A.	NICOLE ANDRADE DA ROCHA	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	25/02/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Excelência Acadêmica	Ensino e Pesquisa	PORTUGUES	Master Plan;Green Areas;Landscape Measurements;Green Infrastructure;Citizen Participation	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	12.0	Sim	ANA CLARA MOURAO MOURA	Plano Diretor;Áreas Verdes Urbanas;Métricas De Paisagem;Infraestrutura Verde;Participação Cidadã		32001010049P0	MODELAGEM PARAMÉTRICA DA OCUPAÇÃO TERRITORIAL: PROPOSIÇÃO DE NOVOS RECURSOS DAS GEOTECNOLOGIAS PARA REPRESENTAR E PLANEJAR O TERRITÓRIO URBANO	174.0			Instituição de Ensino e Pesquisa	TESE	CLT	Geoprocessamento na parametrização de áreas verdes urbanas: Contribuições ao Plano de Cobertura Vegetal e Arborização Urbana	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
FILHO, J. M. R. V.	JOSE MARCOS RODRIGUES VIEIRA FILHO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	21949888000183.0	19/06/2019	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS - Programa de Apoio à Pós-Graduação	Ensino e Pesquisa	PORTUGUES	ARCHITECTURE AND URBANISM	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	23.0	Sim	CARLOS ANTONIO LEITE BRANDAO	ARQUITETURA E URBANISMO		32001010049P0	UMA FILOSOFIA POSSÍVEL DA ARQUITETURA E DA CIDADE, A PARTIR DE ALBERTI	68.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Meca: mania de construir	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
MONTEIRO, I. C. T.	ISADORA CARRARO TAVARES MONTEIRO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	26/08/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Space;Female narratives;Decoloniality	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	7.0	Sim	RENATA MOREIRA MARQUEZ	Espaço;Narrativas femininas;Decolonialidade		32001010049P0	DIÁLOGOS ENTRE ARTE CONTEMPORÂNEA E EPISTEMOLOGIA ESTÉTICA AMERÍNDIA	148.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Servidor Público	Narrativas cartográficas: Espaço e literatura de autoria feminina na América Latina	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
ANDRADE, B. A. DE	BRUNO AMARAL DE ANDRADE	Biblioteca Prof. Raffaello Berti da Escola de Arquitetura da UFMG	889834000108.0	19/06/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Excelência Acadêmica	Ensino e Pesquisa	PORTUGUES	landscape planning;territorial values;children?s participation;geodesign;geogames	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	13.0	Sim	ANA CLARA MOURAO MOURA	planejamento da paisagem;geodesign;geogames;valores territoriais;participação de crianças		32001010049P0	DOS DESENHOS AUTORAIS À MODELAGEM PARAMETRIZADA DA OCUPAÇÃO TERRITORIAL: DESENHO URBANO OU PARAMETRIZAÇÃO? TENDÊNCIAS RECENTES NAS GEOTECNOLOGIAS PARA REPRESENTAR E PLANEJAR O TERRITÓRIO URBANO	445.0			Instituição de Ensino e Pesquisa	TESE	Colaborador	O planejamento, a criança e o jogo: o geodesign na identificação de valores cotidianos e simbólicos no território	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
BHERING, I. G. A.	IRACEMA GENEROSO DE ABREU BHERING	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	27/06/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Reestruturação e Expansão das IES	Ensino e Pesquisa	PORTUGUES	Qualified landscape construction;urban legislation;landscape planning;urbanism		Sim	41.0	Sim	ALTAMIRO SERGIO MOL BESSA	Construção da paisagem qualificada;legislação urbanística;planejamento da paisagem;urbanismo		32001010049P0		363.0			Instituição de Ensino e Pesquisa	TESE	CLT	O urbanismo e a paisagem desejada	1.0	
BROT, F. C.	FELIPE CARNEVALLI DE BROT	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	28/08/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Documentary;Spatial practices;Anthropology;Image politics;Space politics	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	7.0	Sim	RENATA MOREIRA MARQUEZ	Cinema documentário;Prática espacial;Antropologia;Políticas da imagem;Políticas do espaço		32001010049P0	DIÁLOGOS ENTRE ARTE CONTEMPORÂNEA E EPISTEMOLOGIA ESTÉTICA AMERÍNDIA	171.0			Outros	DISSERTAÇÃO		Os mundos entre nós: políticas do espaço no cinema documentário	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
CURI, L. F.	LEOPOLDO FERREIRA CURI		21949888000183.0	29/08/2019	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS - Programa de Apoio à Pós-Graduação	Ensino e Pesquisa	PORTUGUES	Nova Lima;master plan;land use and occupation processes;Brazilian urban planning	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	22.0	Sim	RAQUEL GARCIA GONCALVES	Nova Lima;plano diretor;processos de uso e ocupação do solo;planejamento urbano brasileiro		32001010049P0	PLANEJAMENTO PARTICIPATIVO E GESTÃO DEMOCRÁTICA DAS CIDADES: LIMITES E POSSIBILIDADES	0.0			Outros	DISSERTAÇÃO		Plano Diretor de Nova Lima: uma abordagem frente aos principais processos de uso e ocupação do solo no contexto do planejamento urbano brasileiro		TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
PINHEIRO, C. B.	CRISTIANE BORDA PINHEIRO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	21949888000183.0	09/08/2019	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS - Programa de Apoio à Pós-Graduação	Ensino e Pesquisa	PORTUGUES	Sustainability;socio-environment;urban stormwater management;integrated urban water management;green infrastructure	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim	12.0	Sim	ROBERTO EUSTAÁQUIO DOS SANTOS	sustentabilidade;socionatureza;manejo das águas pluviais urbanas;abordagem integrada;infraestrutura verde		32001010049P0	AGUAS NA CIDADE	287.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO		Políticas públicas de manejo de águas pluviais em Belo Horizonte: novos caminhos em meio a velhas práticas	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
GONCALVES, D. N. B.	DANIELE NUNES DE BRITTO MARANGONI	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG		05/11/2019		Ensino e Pesquisa	PORTUGUES	Slum;Socially constructed space;Socio-spatial dialectic;Autonomy;Actionresearch	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim		Sim	ANA PAULA BALTAZAR DOS SANTOS	Favela;Espaço socialmente construído;Dialética sócio-espacial;Autonomia;Pesquisa-ação		32001010049P0	INTERFACES PARA ASSESSORIA TÉCNICA DE ARQUITETURA E URBANISMO	331.0			Outros	DISSERTAÇÃO		Por práticas emancipatórias no planejamento urbano: Análise das dinâmicas sócio-espaciais e pesquisa-ação no Alto das Antenas	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
SILVA, G. R.	GUSTAVO RESGALA SILVA	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	31/07/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Excelência Acadêmica	Ensino e Pesquisa	PORTUGUES	Production of space;Urban peripheries;Solidarity economy	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	17.0	Sim	ROBERTO LUIS DE MELO MONTE MOR	Produção do espaço;Periferias urbanas;Economia solidária;Bancos Comunitários de Desenvolvimento		32001010049P0	DAS ECONOMIAS ALTERNATIVAS ÀS ALTERNATIVAS À ECONOMIA: EXPLORANDO CONCEITOS E PRÁTICAS SOCIOESPACIAIS	244.0			Instituição de Ensino e Pesquisa	TESE	CLT	Práticas de finanças solidárias como práticas urbanas: uma análise das ações dos bancos comunitários de desenvolvimento	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
PENIDO, A. R.	ANDRE REIS PENIDO	Biblioteca Prof. Raffaello Berti,da Escola de Arquitetura da UFMG		31/07/2019		Ensino e Pesquisa	PORTUGUES	ARCHITECTURE AND URBANISM	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim		Sim	FLÁVIO DE LEMOS CARSALADE	ARQUITETURA E URBANISMO		32001010049P0	ENSINO DE ARQUITETURA/ ENSINO DE PROJETO ARQUITETÔNICO	417.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Programas projetivos: uma visão panorâmica dos gregos aos modernos: suas características, princípios e fundamentos	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
MATTOS, E. A. C.	ERICA AZEVEDO DA COSTA E MATTOS	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura	889834000108.0	30/08/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	modularity;building blocks;combinatorial process;indeterminacy;complex systems	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim	5.0	Sim	JOSE DOS SANTOS CABRAL FILHO	modularidade;blocos de montar;processos combinatórios;indeterminação;sistemas complexos		32001010049P0	ESPAÇOS E OBJETOS - O FAZER COMO APRENDIZADO CIBERNÉTICO EXTENDIDO A COMUNIDADES NÃO ACADÊMICAS	222.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Projetando com a incerteza: módulos, conexões e sistemas em aberto	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
GUIMARAES, R. P.	RAMON PAES GUIMARAES	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG		30/07/2019		Ensino e Pesquisa	PORTUGUES	architecture;design;construction;creativity;teaching-learning	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim		Sim	MARIA LUCIA MALARD	arquitetura;projeto, construção;criatividade;ensino-aprendizado		32001010049P0	AS PRÁTICAS PROJETUAIS NO BRASIL E SEUS FUNDAMENTOS TEÓRICOS DESDE O MODERNISMO.	340.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Raciocínio construtivo, criatividade e ensino-aprendizado em projeto de arquitetura	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
OLIVEIRA, N. M. A.	NATALIA MARA ARREGUY OLIVEIRA			28/08/2019		Ensino e Pesquisa	PORTUGUES	Urban Regulation;Urban Planning;Urban Legislation;Urban Parameters;Land Use	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim		Sim	MARIA LUCIA MALARD	Regulação Urbana;Planejamento Urbano;Legislação Urbanística;Parâmetros urbanísticos;Lei de Parcelamento, Ocupação e Uso do Solo		32001010049P0	AS PRÁTICAS PROJETUAIS NO BRASIL E SEUS FUNDAMENTOS TEÓRICOS DESDE O MODERNISMO.	291.0			Empresa Pública ou Estatal	TESE	Servidor Público	Regulação urbana: complexidades da legislação e dos parâmetros urbanísticos em Belo Horizonte	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
CAMPOS, T. B.	THIAGO BARBOSA DE CAMPOS	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	31/07/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Excelência Acadêmica	Ensino e Pesquisa	PORTUGUES	indigenous;resumption of land;socio-spatial practices;Metropolitan Region of Belo Horizonte;Aldeia Naô Xohã	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	17.0	Sim	FREDERICO CANUTO	indígenas;retomada de terras;práticas sócio-espaciais;Região Metropolitana de Belo Horizonte;aldeia Naô Xohã		32001010049P0	NARRATIVAS DO ESPAÇO INDIGENA	123.0			Outros	DISSERTAÇÃO		Retomar a terra: como ser indígena na Região Metropolitana de Belo Horizonte	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
MEMORIA, E. M.	EDUARDO MAIA MEMORIA	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG		02/07/2019		Ensino e Pesquisa	PORTUGUES	Urban planning;Regional planning;Planning information system;Metropolitan Region of Belo Horizonte	PRODUÇÃO, PROJETO E EXPERIÊNCIA DO ESPAÇO	Sim		Sim	RENATO CESAR FERREIRA DE SOUZA	Planejamento urbano;Planejamentos regional;Sistema de Informações para o planejamento;Região Metropolitana de Belo Horizonte		32001010049P0	ESTRATÉGIAS PARA DIMINUIÇÃO DA EMIGRAÇÃO NA OPERAÇÃO URBANA CONSORCIADA NOVABH	154.0			Outros	DISSERTAÇÃO		Sistema de Informação no Planejamento Metropolitano ? Região Metropolitana de Belo Horizonte ? 2009-2019	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
COELHO, W. C.	WELLINGTON CANCADO COELHO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG		22/11/2019		Ensino e Pesquisa	PORTUGUES	City;Cosmopolitics;Anthropocene;Indigenous Cinemas;Multispecies;Multinaturalism;Extensive Urbanization;Contracolonization	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim		Sim	ROBERTO LUIS DE MELO MONTE MOR	Cidade;Cosmopolítica;Antropoceno;Cinemas Indígenas;Multiespécie;Multinaturalismo;Urbanização extensiva;Contracolonização		32001010049P0	DAS ECONOMIAS ALTERNATIVAS ÀS ALTERNATIVAS À ECONOMIA: EXPLORANDO CONCEITOS E PRÁTICAS SOCIOESPACIAIS	352.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Sob o pavimento, a floresta: cidade e cosmopolítica	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
GALERA, I.	IZABELLA GALERA	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	27/08/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Leisure;Party;Urban Occupations;Production of Space;Izidora;Right to urban life	PLANEJAMENTO E DINÂMICAS SÓCIO-TERRITORIAIS	Sim	27.0	Sim	RAQUEL GARCIA GONCALVES	Lazer;Festa;Ocupações Urbanas;Produção do Espaço;Izidora;Direito a vida urbana		32001010049P0	OBSERVATÓRIO DE CONFLITOS URBANOS DE BELO HORIZONTE	254.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	Sobre outras revoluções possíveis: o lazer e a festa como forma de resistência nas ocupações urbanas de Izidora	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
CLARK, T. F. A.	TAIS FREIRE DE ANDRADE CLARK	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	08/07/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Excelência Acadêmica	Ensino e Pesquisa	PORTUGUES	Land regularization;Law 13.465 / 2017;Right to shelter;Izidora;Urban planning	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	17.0	Sim	RITA DE CASSIA LUCENA VELLOSO	Regularização Fundiária;Lei 13.465/2017;Direito à moradia;Izidora;Planejamento Urbano		32001010049P0	ARQUITETURAS DA INSURREIÇÃO - UMA ANÁLISE DOS MODOS DE ENGAJAMENTO DAS SOCIEDADES URBANAS NO PRESENTE DAS CIDADES E SUA REPERCUSSÃO NA CONFIGURAÇÃO MATERIAL DO ESPAÇO URBANO.	144.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO		Território em disputa: A luta da Izidora por regularização fundiária	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
PERDIGÃO, Tadeu Starling	TADEU STARLING PERDIGAO	Biblioteca Prof. Raffaello Berti, da Escola de Arquitetura da UFMG	889834000108.0	22/03/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Ensino e Pesquisa	PORTUGUES	Urban monumental tradition;Grandjean de Montigny;design;ideology;power	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO E SUAS RELAÇÕES COM OUTRAS ARTES E CIÊNCIAS	Sim	45.0	Sim	CELINA BORGES LEMOS	Tradição urbanística monumental;Grandjean de Montigny;desenho;ideologia;poder		32001010049P0	ARQUITETURA DE MINAS GERAIS ENTRE OS SÉCULOS XX E XXI	261.0			Outros	TESE		Tradição urbanística monumental: Repercussões da experiência francesa do século XVII até a era napoleônica na atuação de Grandjean de Montigny no Rio de Janeiro no século XIX	1.0	TEORIA, PRODUÇÃO E EXPERIÊNCIA DO ESPAÇO
RABELO, N. S.	NOARA SILVA RABELO	Biblioteca Central da Universidade Federal de Viçosa - Campus Viçosa	21949888000183.0	03/10/2019	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS - Programa de Apoio à Pós-Graduação		PORTUGUES	Urban Planning;Historicals Centers;Peripheries;Diamantina	PLANEJAMENTO DO ESPAÇO URBANO E REGIONAL	Sim	20.0	Sim	ITALO ITAMAR CAIXEIRO STEPHAN	Planejamento urbano;Centros históricos;Periferias;Diamantina		32002017039P0	A EXPANSÃO URBANA E A CIDADE HISTÓRICA ALÉM DOS LIMITES DO TOMBAMENTO: O CASO DE DIAMANTINA, MG	170.0				DISSERTAÇÃO		A CIDADE HISTÓRICA ALÉM DOS LIMITES DO TOMBAMENTO E A EXPANSÃO URBANA: O CASO DE DIAMANTINA, MG		PLANEJAMENTO, PRODUÇÃO E AVALIAÇÃO DO ESPAÇO CONSTRUÍDO
FRANKLIN, A. Z.	ARTHUR ZANUTI FRANKLIN	BIBLIOTECA CENTRAL DA UNIVERSIDADE FEDERAL DE VIÇOSA	889834000108.0	17/12/2019	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Programa de Demanda Social	Pesquisa	PORTUGUES	Cultural heritage;Historic cities;Small cities;Management of cultural heritage;Manhumirim;Minas Gerais, Brazil	PLANEJAMENTO DO ESPAÇO URBANO E REGIONAL	Sim	22.0	Sim	ITALO ITAMAR CAIXEIRO STEPHAN	Patrimônio cultural;Cidades históricas;Pequenas cidades;Gestão do patrimônio cultural;Manhumirim;Minas Gerais, Brasil		32002017039P0	A GESTÃO DO PATRIMÔNIO CULTURAL EM MANHUMIRIM - MG, NO PERÍODO DE 1997 ATÉ 2017	198.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Colaborador	A gestão do patrimônio cultural em pequenas cidades históricas: Manhumirim, MG (1997 - 2017)		PLANEJAMENTO, PRODUÇÃO E AVALIAÇÃO DO ESPAÇO CONSTRUÍDO
