Abreviatura	Autor	Biblioteca depositada	CNPJ/Código Governamental Internacional do Financiador	Data de Defesa	Descrição	Expectativa de Atuação	Idioma	Keywords	Linha de Pesquisa	Mesma área de Atuação?	Número de Meses	O orientador principal compôs a banca do discente?	Orientador	Palavras-chave	Produção Associada	Programa	Projeto de Pesquisa	Páginas	Subtipo da Produção	Tipo da Produção	Tipo de Instituição	Tipo de Trabalho de Conclusão	Tipo de Vínculo Empregatício	Título	Volume	Área de Concentração
SILVA, R. T. S.	ROBERTO TOFFOLI SIMOENS DA SILVA	FAU-MARANHÃO		20/09/2013		Empresas	PORTUGUES	conservation and sustainability, Architectural Heritage (Preservation; Restoration), sustainable architecture, Condominium Américo Simões, Oscar Freire Institute, Village Penteado	PROJETO DE ARQUITETURA: TEORIA E MÉTODO	Sim		Sim	JULIO ROBERTO KATINSKI	Preservação e Sustentabilidade, Patrimônio arquitetônico (Preservação; Restauro), Arquitetura susten		33002010097P3	PATRIMÔNIO ARQUITETURA.	112.0			Empresa Privada	DISSERTAÇÃO	CLT	Preservação e sustentabilidade: restaurações e retrofits	1.0	PROJETO DE ARQUITETURA
MAZIVIERO, M. C.	MARIA CAROLINA MAZIVIERO	FAU-MARANHÃO		27/05/2013		Ensino e Pesquisa	PORTUGUES	Privatism, Urban Transformations in Santos, Spatial segregation in Baixada Santista.	FUNDAMENTOS SOCIAIS DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	MARIA IRENE DE QUEIROZ FERREIRA SZMRECSANYI	Privatismo, Transformações Urbanas em Santos, Segregação sócioespacial na Baixada Santista.		33002010097P3	DA MODERNIDADE À PÓS-MODERNIDADE NO BRASIL.	187.0			Instituição de Ensino e Pesquisa	TESE	CLT	Privatismo e gestão pública na urbanização de Santos, continuidades e mudanças: décadas de 1910 , 1940 e 2000	1.0	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
SALGADO, R.	RENATO SALGADO	FAU-MARANHÃO		26/04/2013			PORTUGUES	design gráfico, paisagem urbana, parques , comunicação visual	DESIGN E ARQUITETURA: INTERRELAÇÕES	Sim		Sim	CLICE DE TOLEDO SANJAR MAZZILL	design gráfico, paisagem urbana, parques , comunicação visual		33002010097P3	IMAGEM E REPRESENTAÇÃO: REGISTROS DO COTIDIANO URBANO	132.0				DISSERTAÇÃO		Projeto de sinalização em parques urbanos: sistematização de elementos estruturadores a partir de exemplos no município de São Paulo	1.0	DESIGN E ARQUITETURA
VITAL, G. T. D.	GIOVANNA TEIXEIRA DAMIS VITAL	FAU-MARANHÃO		15/02/2013		Ensino e Pesquisa	PORTUGUES	Complexity. Ecological ethic. Environmental Design. Cultural Identity. Conectivity. Sustainable design.	PROJETO DE ARQUITETURA: TEORIA E MÉTODO	Sim		Sim	MARIA DE ASSUNCAO RIBEIRO FRANCO	Complexidade. Ética Ecológica. Desenho Ambiental Urbano. Identidade Cultural. Conectividade. Projeto		33002010097P3	PROJETO SUSTENTÁVEL	538.0			Empresa Pública ou Estatal	TESE	Servidor Público	Projeto sustentável para a cidade: o caso de Uberlândia	1.0	PROJETO DE ARQUITETURA
TEIXEIRA, E.	ERIKA TEIXEIRA	FAU-MARANHÃO		15/04/2013			PORTUGUES	(Accessibility  to  the  physical  environment.  Occupational  Therapy.  Architecture,  Assistive  Technology)	TECNOLOGIA DA CONSTRUÇÃO	Sim		Sim	ROSARIA ONO	(Acessibilidade ao meio físico. Terapia Ocupacional. Arquitetura. Tecnologia Assisitiva).		33002010097P3	DIRETRIZES DE PROJETO PARA GARANTIR A SEGURAÇA E A ACESSIBILIDADE PARA O AMBIENTE CONSTRUÍDO.	209.0				DISSERTAÇÃO		Projetos arquitetônicos de acessibilidade domiciliar e tecnologia assistiva: um estudo  com arquitetos, terapeutas ocupacionais e usuários na cidade de São Paulo	1.0	TECNOLOGIA DA ARQUITETURA
IACOVINI, R. F. G.	RODRIGO FARIA GONCALVES IACOVINI	FAU-MARANHÃO		27/03/2013			PORTUGUES	Rodoanel Mário Covas  Decision-making process  Implementation  Actors  Arenas  Processes	POLÍTICAS PÚBLICAS URBANAS	Sim		Sim	RAQUEL ROLNIK	Rodoanel Mário Covas  Processo decisório  Implementação  Atores  Arenas  Processos		33002010097P3	PLANOS DIRETORES E HABITAÇÃO DE INTERESSE SOCIAL: A EXPERIÊNCIA RECENTE NO BRASIL	211.0				DISSERTAÇÃO		Rodoanel Mario Covas: atores, arenas e processos	1.0	PLANEJAMENTO URBANO E REGIONAL
CRUZ, B. M.	BRUNO MADEIRA CRUZ	FAU-MARANHÃO		21/05/2013		Outros	PORTUGUES	Vegetation 2. Arborization 3. Open Spaces	PAISAGEM E SOCIEDADE	Sim		Sim	SILVIO SOARES MACEDO	1. Vegetação 2. Arborização 3. Espaços Livres		33002010097P3	OS SISTEMAS DE ESPAÇOS LIVRES E A CONSTITUIÇÃO DA FORMA URBANA CONTEMPORÂNEA NO BRASIL: PRODUÇÃO E APROPRIAÇÃO	189.0			Empresa Privada	DISSERTAÇÃO	CLT	São Paulo: Espaços livres e vegetação de Santo Amaro e Cidade Ademar	1.0	PAISAGEM E AMBIENTE
ALBASINI, N. P. F.	NEYDE DE PALMA FERREIRA ALBASINI	FAU-MARANHÃO		10/04/2013			PORTUGUES	Hospital Architecture, Basic Health Unit, The Mobile Health Unit	PRODUÇÃO DA ARQUITETURA	Sim		Sim	PAULO JULIO VALENTINO BRUNA	Arquitetura Hospitalar, Unidade Básica de Saúde, Unidade Sanitária Móvel		33002010097P3	CINCO DÉCADAS DE ARQUITETURA 1945-95: UMA PERSPECTIVA LATINO-AMERICANA.	180.0				DISSERTAÇÃO		Saúde pública em Moçambique no atendimento rural. Unidade Sanitária Móvel	1.0	PROJETO DE ARQUITETURA
ISODA, G. T. T.	GIL TOKIO DE TANI E ISODA	FAU-MARANHÃO		24/05/2013		Profissional Autônomo	PORTUGUES	drawing, theoretical  and visual		Sim		Sim	GIORGIO GIORGI JUNIOR	Desnho, Desenho Industrial, 		33002010097P3		116.0			Empresa Privada	DISSERTAÇÃO	CLT	Sobre desenho: estudo teórico-visual	1.0	DESIGN E ARQUITETURA
MIYADA, P. K. A.	PAULO KIYOSHI ABREU MIYADA	FAU-MARANHÃO		30/04/2013			PORTUGUES	New Babylon. Constant. Situationist Internacional. Superstudio. Architecture. Urbanism. Architectural History. Sixties. Utopia	FUNDAMENTOS SOCIAIS DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	MARIA LUCIA CAIRA GITAHY	New Babylon. Constant. Internacional Situacionista. Superstudio. Arquitetura. Urbanismo. História da		33002010097P3	SÃO PAULO E O CONCRETO (1934-1974)	303.0				DISSERTAÇÃO		Supersuperfícies: New Babylon(Constant Nieuwenhuys e Internacional Situacionista, 1958-74) e Gli Atti Fondamentali (Superstudio, 1972-73). O pensamento utópico como parte da cultura arquitetônica no pós-guerra europeu	1.0	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
SCHWEIGERT, L. R.	LAUDELINO ROBERTO SCHWEIGERT	FAU-MARANHÃO		01/07/2013		Ensino e Pesquisa	PORTUGUES	: Environmental urbanism; Environ		Sim		Sim	ANTONIO CLAUDIO MOREIRA LIMA E MOREIRA	Urbanização sustentável; Sustentabilidade ambiental; Drenagem de águas pluviais		33002010097P3		109.0			Instituição de Ensino e Pesquisa	TESE	CLT	Sustentabilidade ambiental da cidade: da formação do conceito às políticas urbanas	1.0	PLANEJAMENTO URBANO E REGIONAL
NOIA, P. R. C.	PAULA REGINA DA CRUZ NOIA	FAU-MARANHÃO		03/04/2013			PORTUGUES	Bamboo Constructive cultures Housing Self-construction Sustainable architecture	TECNOLOGIA DA CONSTRUÇÃO	Sim		Sim	ERICA YUKIKO YOSHIOKA	Arquitetura Sustentável, Bambu, Culturas Construtivas, Autoconstrução, Habitação.		33002010097P3	ARQUITETURA: PROJETO, PROCESSO CONSTRUTIVO E DESEMPENHO TÉCNICO.	216.0				DISSERTAÇÃO		Sustentabilidade socioambiental: desenvolvimento de sistemas construtivos em bambu no Vale do Ribeira, SP	1.0	TECNOLOGIA DA ARQUITETURA
BERTOL, L. E.	LAURA ESMANHOTO BERTOL	FAU-MARANHÃO		30/04/2013		Outros	PORTUGUES	social housing, urban policy, land rent, real estate market	FORMAS DE PROVISÃO NA EDIFICAÇÃO, URBANIZAÇÃO E INFRA-ESTRUTURA	Sim		Sim	PAULO CESAR XAVIER PEREIRA	habitação de interesse social, política urbana, renda da terra, mercado imobiliário.		33002010097P3	FRAGMENTAÇÃO E TRANSIÇÃO METROPOLITANA NA AMÉRICA LATINA. UMA ANÁLISE COM FOCO NA RECENTE TRANSFORMAÇÃO DA CIDADE DE SÃO PAULO	157.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	Terra e habitação: o problema e o falso problema: as políticas de obscurecimento do preço da terra na política habitacional em Curitiba	1.0	HABITAT
RODRIGUES, L. R.	LIGIA ROCHA RODRIGUES	Urbanization (Social Aspects) São Paulo (SP).Urban redevelopment São Paulo (SP). Territory.Cartography		01/11/2013			PORTUGUES	Cartografia Renovação urbana São Paulo (SP) Território Urbanização (Aspectos sociais)	TEORIAS E HISTÓRIA DO URBANISMO, DA URBANIZAÇÃO E DO PROJETO URBANO.	Sim		Sim	REGINA MARIA PROSPERI MEYER	Cartografia Renovação urbana São Paulo (SP) Território Urbanização (Aspectos sociais)		33002010097P3	A NOVA ETAPA DO PERCURSO METROPOLITANO DE SÃO PAULO. AS DINÂMICAS URBANAS, AS NOVAS TERRITORIALIDADES E A DIMENSÃO URBANO-AMBIENTAL DA METRÓPOLE DE SÃO PAULO.	240.0				DISSERTAÇÃO		Territórios invisíveis da Vila Leopoldina: permanência, ruptura e resistência na cidade	1.0	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
SOUZA, G. B.	GISELA BARCELLOS DE SOUZA	FAU-MARANHÃO		10/05/2013		Ensino e Pesquisa	PORTUGUES	Encontros Latino-americanos, tipo-morfologia, V Seminário de Arquitetura Latino-americana	PRODUÇÃO DA ARQUITETURA	Sim		Sim	PAULO JULIO VALENTINO BRUNA	Encontros Latino-americanos, tipo-morfologia, V Seminário de Arquitetura Latino-americana		33002010097P3	CINCO DÉCADAS DE ARQUITETURA 1945-95: UMA PERSPECTIVA LATINO-AMERICANA.	151.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	"Tessituras híbricas ou duplo regresso: encontros latino-americanos e traduções culturais do debate sobre o retorno à cidade"""	1.0	PROJETO DE ARQUITETURA
DELBOUX, J. R.	JOSE ROBERTO DELBOUX	FAU-MARANHÃO		28/06/2013		Ensino e Pesquisa	PORTUGUES	Art Déco; Typography; Architectural Lettering; Inscription; Lettering; Art Déco Architecture	HISTÓRIA, TEORIA E ENSINO DO DESIGN	Sim		Sim	PRISCILA LENA FARIAS	Art Déco; Tipografia; Tipografia Arquitetônica; Letreiro; Letreiramento; Arquitetura Art Déco		33002010097P3	MEMÓRIA GRÁFICA PAULISTANA: ESTUDOS EXPLORATÓRIOS SOBRE TIPOGRAFIA E IDENTIDADE	300.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Tipografia como elemento arquitetônico no Art Déco paulistano: uma investigação acerca do papel da tipografia como elemento ornamental e comunicativo na arquitetura da cidade de São Paulo entre os anos de 1928 a 1954	1.0	DESIGN E ARQUITETURA
ISODA, M. K. T.	MARCOS KIYOTO DE TANI E ISODA	FAU-MARANHÃO		07/03/2013		Ensino e Pesquisa	PORTUGUES	Metropolitan Transport  São Paulo (city). Urban Planning. Transportation Planning. Metropolitan Areas. Metropolitan Area of São Paulo.	ECONOMIA, SOCIEDADE E TERRITÓRIO	Sim		Sim	KLARA ANNA MARIA KAISER MORI	Transporte Metropolitano  São Paulo. Planejamento Urbano. Planejamento de Transportes. Áreas Metrop		33002010097P3	A PROVISÃO DE INFRAESTRUTURAS NA FORMAÇÃO DO ESPAÇO BRASILEIRO	160.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	CLT	Transporte sobre trilhos na Região Metropolitana de São Paulo: estudo sobre a concepção e inserção das redes de transporte de alta capacidade	1.0	PLANEJAMENTO URBANO E REGIONAL
CASTRO, A. C. S. V.	ANA CLAUDIA SCAGLIONE VEIGA DE CASTRO	FAU-MARANHÃO		15/05/2013		Ensino e Pesquisa	PORTUGUES	São Paulo  Richard Morse  urban cultural history  metropolis  historiography	FUNDAMENTOS SOCIAIS DA ARQUITETURA, DO URBANISMO E DA URBANIZAÇÃO	Sim		Sim	ANA LUCIA DUARTE LANNA	Cidades(História)-São Paulo, História Cultura-São Paulo(SP), Morse, Richard M		33002010097P3	FUNDAMENTOS SOCIAIS DA ARQUITETURA E DO   URBANISMO: PRODUÇÃO E TRAJETÓRIAS, DA ARQUITETURA À CIDADE	364.0			Instituição de Ensino e Pesquisa	TESE	CLT	Um americano na metrópole [latino-americana]. Richard Morse e a história cultural urbana de São Paulo, 1947-1970	1.0	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
DINIZ, N. M. M.	NATHALIA MARIA MONTENEGRO DINIZ	FAU-MARANHÃO		29/04/2013		Ensino e Pesquisa	PORTUGUES	Rural architecture - Brazil, History of Architecture  Brazil, Cattle farms, hinterland (sertão)	TEORIAS E HISTÓRIA DO URBANISMO, DA URBANIZAÇÃO E DO PROJETO URBANO.	Sim		Sim	BEATRIZ PICCOLOTTO SIQUEIRA BUENO	Arquitetura rural - Brasil, História da arquitetura  Brasil, Fazendas de gado, Sertão.		33002010097P3	ÍNDICES DA URBANIZAÇÃOA E URBANIDADE EM PERSPECTIVA HISTÓRICA: SÃO PAULO, 1765 - 1914	307.0			Instituição de Ensino e Pesquisa	TESE	CLT	Um sertão entre tantos outros: fazendas de gado das Ribeiras do Norte	1.0	HISTÓRIA E FUNDAMENTOS DA ARQUITETURA E DO URBANISMO
FERRARA, L. N.	LUCIANA NICOLAU FERRARA	Biblioteca FAU Maranhão		05/07/2013		Ensino e Pesquisa	PORTUGUES	urban water sources, infrastructure, urbanization, environment, environmental recovery, regulation of social interest, environmental justice, environmental issue.	QUESTÕES FUNDIÁRIAS E IMOBIÁRIAS, MORADIA SOCIAL E MEIO AMBIENTE	Sim		Sim	MARIA LUCIA REFINETTI RODRIGUES MARTINS	mananciais urbanos, infraestrutura, urbanização, meio ambiente, recuperação ambiental, regularização de interesse social, justiça ambiental, questão ambiental urbana.		33002010097P3	MANEJO DE ÁGUAS PLUVIAIS EM MEIO URBANO ? TÉCNICAS COMPENSATÓRIAS	384.0			Instituição de Ensino e Pesquisa	TESE	CLT	Urbanização da natureza: da autoprovisão de infraestruturas aos projetos de recuperação ambiental nos mananciais do sul da metrópole paulistana	1.0	HABITAT
SCAGLIUSI, F. L.	FRANCISCO LUIZ SCAGLIUSI	FAU-MARANHÃO		22/02/2013		Empresas	PORTUGUES	Urbanization,  City  Edges,  Appropriation  of the  Space,  Illegal Allotments, Urban Social Movements	PARTICIPAÇÃO SOCIAL E POLÍTICAS PÚBLICAS NA PRODUÇÃO E GESTÃO DO HABITAT	Sim		Sim	YVONNE MIRIAM MARTHA MAUTNER	Fronteira Urbana, Urbanização, Apropriação do Espaço, Loteamentos Clandestinos, Movimentos Sociais U		33002010097P3	HABITAT - HABITAÇÃO POPULAR E HABITAÇÃO SOCIAL	324.0			Empresa Privada	TESE	CLT	Urbanização de fronteira: práticas de apropriação do espaço nas regiões mais pobres da cidade de São Paulo: o caso dos assentamentos Jardim Pernambuco e nova Vitória	1.0	HABITAT
GUERRA, M. F.	MARIANA FALCONE GUERRA	FAU-MARANHÃO		09/05/2013		Outros	PORTUGUES	socio spatial reestructuring; spatial segregation; gated communities, Alphaville.	ECONOMIA, SOCIEDADE E TERRITÓRIO	Sim		Sim	EDUARDO ALBERTO CUSCE NOBRE	transformações socioespaciais; segregação urbana; loteamentos fechados; condomínios fechados; Alphav		33002010097P3	A PRODUÇÃO DA METRÓPOLE CONTEMPORÂNEA BRASILEIRA: IMPACTOS DAS TRANSFORMAÇÕES RECENTES NA ESTRUTURAÇÃO URBANA	261.0			Empresa Privada	DISSERTAÇÃO	CLT	Vende-se qualidade de vida: Alphaville Barueri - implantação e consolidação de uma cidade privada	1.0	PLANEJAMENTO URBANO E REGIONAL
LOPES, A. C. F. R.	ANA CAROLINA FROES RIBEIRO LOPES	Biblioteca da Escola de Engenharia 	889834000108.0	25/02/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação	Pesquisa	PORTUGUES	Hélio Oiticica, Dérive, Society of the Spectacle, Construction of Situation, Unitary Urbanism, Labyrinth	ARQUITETURA E URBANISMO COMO DISCIPLINAS: CULTURA TÉCNICA E PROFISSIONAL	Sim	48.0	Sim	CARLOS ROBERTO MONTEIRO DE ANDRADE	Hélio Oiticica, Deambulação, Sociedade do Espetáculo, Construção de Situação, Urbanismo Unitário, Labirinto		33002045014P7	TRAJETÓRIAS PROFISSIONAIS DE ENGENHEIROS, ARQUITETOS E URBANISTAS	185.0			Empresa Pública ou Estatal	TESE	Bolsa de Fixação	A Cidade sob a Poética do Andar: as Deambulações de Hélio Oiticica	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
TONAKI, L. L.	LUCIANA LEPE TONAKI	Escola de Engenharia de São Carlos	43828151000145.0	01/08/2013	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Mestrado	Outros	PORTUGUES	Labourer villages, Industry, Art Déco, Industrial heritage	ARQUITETURA, CIDADE E PAISAGEM NO BRASIL E NA AMÉRICA LATINA	Sim	21.0	Sim	TELMA DE BARROS CORREIA	Vilas operárias, Indústria, Art Déco, Patrimônio industrial		33002045014P7	ARQUITETURA, URBANISMO E INDÚSTRIA.	220.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	A Companhia Nitro Química: indústria e vila operária em São Miguel Paulista	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
CABRAL, Renata Campello	RENATA CAMPELLO CABRAL	Biblioteca da Escola de Engenharia de São Carlos - USP	43828151000145.0	25/06/2013	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Doutorado	Ensino e Pesquisa	PORTUGUES	Gustavo Giovannoni, ambiente, legislation, surroundings, panorama, ambience, urban heritage	ARQUITETURA E URBANISMO COMO DISCIPLINAS: CULTURA TÉCNICA E PROFISSIONAL	Sim	26.0	Sim	CARLOS ROBERTO MONTEIRO DE ANDRADE	Gustavo Giovannoni; Ambiente; Legislação; Entorno		33002045014P7	TRAJETÓRIAS PROFISSIONAIS DE ENGENHEIROS, ARQUITETOS E URBANISTAS	197.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	"A noção de ""ambiente"" em Gustavo Giovannoni e as leis de tutela do patrimônio cultural na Itália"	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
SOUZA, J. A. D.	JACQUELINE ADRIANA DIORIO DE SOUZA	Biblioteca da Escola de Engenharia de São Carlos - USP	43828151000145.0	10/05/2013	FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE SAO PAULO - Bolsa de Mestrado	Outros	PORTUGUES	Architect. Professional practice. Architecture magazines. Brazil. Twentieth century.	TERRITÓRIOS E CIDADES: TRANSFORMAÇÕES, PERMANÊNCIAS, PRESERVAÇÃO	Sim	24.0	Sim	TELMA DE BARROS CORREIA	Arquiteto; Prática profissional; Revistas de arquitetura; Brasil		33002045014P7	ARQUITETURA E URBANISMO NO SÉCULO XX NO BRASIL: DISCURSO E FORMA	272.0			Outros	DISSERTAÇÃO	Colaborador	A Prática Profissional do Arquiteto no Brasil. O debate em revistas especializadas (1962-1996)	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
MATTARAIA, L. F.	LETICIA FRANCA MATTARAIA	Biblioteca da Escola de Engenharia de São Carlos - USP	33654831000136.0	01/11/2013	CONS NAC DE DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO - Auxílio à Pesquisa	Pesquisa	PORTUGUES	sustainable architecture, sustainability, design for dismantling, design for disassembly.	DESENVOLVIMENTO E AVALIAÇÃO DE PRODUTOS, SISTEMAS E PROCESSOS	Sim	24.0	Sim	MARCIO MINTO FABRICIO	Arquitetura sustentável;Sustentabilidade;Projeto para o desmonte		33002045014P7	DESENVOLVIMENTO DE MÉTODOS E METODOLOGIAS PARA AVALIAÇÃO DE DESEMPENHO DE TECNOLOGIAS INOVADORAS NO ÂMBITO DO SISTEMA NACIONAL DE AVALIAÇÃO TÉCNICA	204.0			Instituição de Ensino e Pesquisa	DISSERTAÇÃO	Bolsa de Fixação	Arquitetura e Sustentabilidade: considerações sobre o Desmonte das Edificações	1.0	ARQUITETURA, URBANISMO E TECNOLOGIA
LIMA, C. V.	CAMILA VENANZI LIMA	Biblioteca da Escola de Engenharia de São Carlos - USP		21/05/2013		Outros	PORTUGUES	BRAZILIAN MODERN ARCHITECTURE, SCHOOL ARCHITECTURE, ACTION PLAN, PAGE, CARLOS ALBERTO CARVALHO PINTO.	ARQUITETURA, CIDADE E PAISAGEM NO BRASIL E NA AMÉRICA LATINA	Sim		Sim	GELSON DE ALMEIDA PINTO	Arquitetura Moderna Brasileira; Arquitetura Escolar; Plano de Ação; PAGE		33002045014P7	ARQUITETURA MODERNA NO BRASIL E SUA DIFUSÃO: O CASO DO PLANO DE AÇÃO DO GOVERNO DO ESTADO DE SÃO PAULO (1959-1963)	347.0			Outros	DISSERTAÇÃO	Colaborador	As escolas implementadas no interior do Estado de São Paulo pelo Plano de Ação do Governo do Estado entre os anos de 1959 e 1963	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
PUPIM, R. G.	RAFAEL GIACOMO PUPIM	EESC/USP	889834000108.0	04/12/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação	Ensino e Pesquisa	PORTUGUES	1. Urban Territorial Planning. 2. São Paulo?s Country Side. 3. Urbanization Processes. 4. Urban Network. 5. Urbanism. 6. Urban and Regional Planning.	HABITAÇÃO E INFRAESTRUTURA NA CIDADE E NO TERRITÓRIO: PRODUÇÃO E POLÍTICAS PÚBLICAS	Sim	48.0	Sim	AZAEL RANGEL CAMARGO	1. Planejamento Territorial Urbano. 2. Interior paulista. 3. Processos de urbanização. 4. Rede urbana. 5. Urbanismo. 6. Planejamento urbano e regional		33002045014P7		286.0			Instituição de Ensino e Pesquisa	TESE	Servidor Público	As redes e a urbanização do interior paulista (1970-2010): reestruturação urbana e dinâmica urbano-regional	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
GUIO, L. M. P.	LYDA MILENA PATINO GUIO	Biblioteca da Escola de Engenharia de São Carlos - USP	889834000108.0	28/11/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação	Outros	PORTUGUES	Volatile Organic Compounds, Toxicity, Paints, Indoor Air Quality, Built Environments, Sustainability, Environmental Label.	CONFORTO AMBIENTAL E EFICIÊNCIA ENERGÉTICA	Sim	24.0	Sim	EDUVALDO PAULO SICHIERI	Compostos Orgânicos Voláteis, Toxicidade, Tintas Imobiliárias, Qualidade do Ar Interno		33002045014P7	EFICIÊNCIA ENERGÉTICA E SUSTENTABILIDADE: AVALIAÇÃO DO DESEMPENHO TÉRMICO DE COBERTURAS E DO COMPORTAMENTO DE MATERIAIS EM RELAÇÃO À RADIAÇÃO SOLAR	189.0			Outros	DISSERTAÇÃO	Colaborador	Compostos Orgânicos Voláteis em tintas imobiliárias: caracterização e efeitos sobre a qualidade do ar em ambientes internos construídos	1.0	ARQUITETURA, URBANISMO E TECNOLOGIA
PASSARELLI, R. N.	RAFAEL NOVAIS PASSARELLI	Biblioteca da Escola de Engenharia de São Carlos - USP		04/07/2013		Outros	PORTUGUES	timber housing, timber pre-fabrication, timber panel, timber design, laminated timber.	DESENVOLVIMENTO E AVALIAÇÃO DE PRODUTOS, SISTEMAS E PROCESSOS	Sim		Sim	AKEMI INO	Habitação em madeira; Pré-fabricação em madeira; Painel de madeira		33002045014P7	PROJETO E PRODUÇÃO: SISTEMAS CONSTRUTIVOS DESTINADOS À HABITAÇÃO SOCIAL TERRA E MADEIRA	174.0			Outros	DISSERTAÇÃO	Colaborador	Cross laminated timber: diretrizes para projeto de painel maciço em madeira no Estado de São Paulo	1.0	ARQUITETURA, URBANISMO E TECNOLOGIA
RAMALHOSO, W.	WELLINGTON RAMALHOSO	Biblioteca da Escola de Engenharia de São Carlos - USP	889834000108.0	28/02/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação	Ensino e Pesquisa	PORTUGUES	São Paulo;Itaquera;subway;COHAB-SP;urban planning;mobility networks;transport;housing. &#8195	ARQUITETURA, CIDADE E PAISAGEM NO BRASIL E NA AMÉRICA LATINA	Sim	5.0	Sim	RENATO LUIZ SOBRAL ANELLI	São Paulo;Itaquera;Metrô;COHAB-SP;Planejamento urbano		33002045014P7	ARQUITETURA BRASILEIRA DURANTE O REGIME MILITAR: DO DESENVOLVIMENTISMO À CRISE DO MILAGRE ECONÔMICO	153.0			Empresa Pública ou Estatal	DISSERTAÇÃO	Servidor Público	Destino Itaquera: o metrô rumo aos conjuntos habitacionais da COHAB-SP	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
GARCIA, V. E.	VALERIA EUGENIA GARCIA	Biblioteca da Escola de Engenharia de São Carlos - USP	889834000108.0	18/10/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação	Outros	PORTUGUES	Real estate. Urban history. Urbanization process. Ribeirão Preto. Primary sources.	TERRITÓRIOS E CIDADES: TRANSFORMAÇÕES, PERMANÊNCIAS, PRESERVAÇÃO	Sim	48.0	Sim	MARIA ANGELA PEREIRA DE CASTRO E SILVA BORTOLUCCI	Mercado imobiliário. História urbana. Urbanização. Ribeirão Preto. Documentos primários.		33002045014P7	PATRIMÔNIO CULTURAL: CIDADES E TERRITÓRIOS NO BRASIL	339.0			Outros	TESE	Colaborador	Do Santo? Ou de quem...Ribeirão Preto: gênese da cidade mercadoria	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
SOUZA, M. D.	MAYARA DIAS DE SOUZA	Escola de Engenharia de São Carlos	889834000108.0	25/10/2013	FUND COORD DE APERFEICOAMENTO DE PESSOAL DE NIVEL SUP - Apoio à Pós-Graduação	Pesquisa	PORTUGUES	1. Cultural activities. 2. Digital media. 3. Public Housing Complex.	HABITAÇÃO E INFRAESTRUTURA NA CIDADE E NO TERRITÓRIO: PRODUÇÃO E POLÍTICAS PÚBLICAS	Sim	10.0	Sim	MARCELO CLAUDIO TRAMONTANO	Ações culturais. 2. Meios Digitais. 3. Conjuntos Habitacionais		33002045014P7	TERRITÓRIOS HÍBRIDOS: MEIOS DIGITAIS, COMUNIDADES E AÇÕES CULTURAIS	231.0			Instituição de Ensino e Pesquisa	TESE	Colaborador	Em conjunto: ações culturais e meios digitais	1.0	TEORIA E HISTÓRIA DA ARQUITETURA E DO URBANISMO
